"Gene.symbol","logFC","adj.P.Val"
"ARRDC4",1.33782164306121,0.0131095260729507
"PLEKHH2",1.77900643684563,0.0131304878948037
"LOC100506718",-1.93443138446412,0.0131786174903162
"ASTN1",-1.72133252647443,0.0133804805462602
"BCAS1",-2.10051311319204,0.0133919837894811
"FZD1",1.22983541591473,0.0134408718395135
"RCOR2",1.88998237919487,0.0135432188054617
"LAYN",1.43539819085128,0.0137017542852222
"CDC25A",1.24483108911196,0.0137058891525504
"MAGEL2",-1.50678585639027,0.0137731556715117
"ITGBL1",1.52429241318816,0.013901366365218
"HDAC9",-1.18733652992637,0.0139120593828949
"TMEM110-MUSTN1",-1.01961432683708,0.0139533363293163
"ARHGEF2",-1.04423073637397,0.0139668257566341
"MAP3K5",-1.23157167143708,0.0139963056868824
"STXBP5L",-1.97119152545411,0.014012979700528
"FAM50B",-1.36282546038771,0.0140786846308521
"SYNE3",1.62692277131413,0.0140869519859377
"SZRD1",1.04417411966746,0.0141516288853221
"CRB2",1.669437261238,0.0141525977411126
"ARMCX4",-1.27964980457541,0.0142057774197507
"MOB3B",-1.86355003034412,0.0142105195974197
"NFASC",-1.1693242578077,0.0142112767656705
"CBLN3",-1.24493941391263,0.0142315697790539
"EOGT",1.177241894357,0.0142764479916514
"SHPK",-1.00065843684984,0.0142764479916514
"GRIA1",-2.01419887846634,0.0144168269614172
"LOC100507855",-1.41607828693491,0.0144227817703375
"SLCO1C1",-2.16335477170217,0.014423950029507
"APOBEC3F",1.04797515355437,0.0144349601557284
"ZNF702P",-1.31759938773373,0.0144392683268505
"HLA-DRB1",1.2819935793096,0.0144507825370476
"DCHS1",1.02023325080552,0.0144507825370476
"KCNF1",-1.71657312222242,0.0144569633631431
"HIST2H2BE",-1.31696714417897,0.0144765658865145
"LACC1",-1.39720724587587,0.0145167775088244
"C20orf27",1.14483538026587,0.0145526809840692
"UBE2E2",-1.26695199723432,0.0145664447177641
"MIR675",2.88593103228823,0.0145707473769002
"UBL7-AS1",1.00256643088744,0.0147145633968717
"LOC101928916",2.5470008201236,0.0147530232655697
"GALNT6",-1.10400687278317,0.0147572331867361
"STOX1",-1.50670163758712,0.0147631438675646
"ARAP3",1.38067735954312,0.0147791791521564
"BRCA2",1.11764199382064,0.0148453923030117
"TNFRSF1A",1.35350790178928,0.0148578338770723
"CCDC160",1.25108279465759,0.0148768089058196
"INS-IGF2",3.2674469535568,0.0149081253829792
"PDE10A",-1.72647000328482,0.0149450118960281
"TACR1",-1.08370045753846,0.0150127585936123
"PYGM",-2.71689435623202,0.0151055331606315
"RSPH4A",2.11774530494228,0.0151341085549034
"IL1B",1.52482022708803,0.0151866451356718
"ATP1B2",-1.63022269000645,0.0152145565541683
"FGFR2",-2.31494107382985,0.0152292200830659
"DNAH9",1.30490068923609,0.0152475844603601
"MAP3K7CL",1.44341395377495,0.0152687632194729
"ASAH2B",-1.1983044327357,0.0152808476584133
"VMP1",1.73254536930374,0.0153140016335262
"C6orf52",1.54087760394379,0.0153183486050293
"STX3",-1.52262194494142,0.0153649291594714
"POLQ",1.08988427001545,0.0154592635062661
"EBF1",2.02110460977942,0.0154634281645768
"FBLN5",2.01832627917054,0.0154768569182284
"ANKFN1",1.4620710974543,0.0155223062334237
"MAP3K19",2.85107918278547,0.0155529343384044
"ACTC1",1.55005597944707,0.0156557253367557
"ABCB9",-1.21600601770835,0.01567182452637
"SH3GLB2",-1.28204206327443,0.0156986771612274
"CFAP126",3.62808735996646,0.0157030940350658
"IBSP",2.53188234704438,0.0157238700695819
"SDC1",1.54142212763806,0.0157272480230286
"HIP1",1.18139793587949,0.0158652338048264
"IFT88",1.03415933465805,0.0158899459072612
"INHBB",1.72014885908244,0.0159751791809367
"NR2F2",1.0852071126088,0.0159948023787406
"TKTL1",2.59608330161367,0.0159984226024761
"RASSF8",1.06537810545358,0.0160012878693937
"SCUBE2",2.48414686171781,0.0160093342454833
"COL28A1",2.30479454665522,0.0160101281735905
"LOC100996756",1.11017609743123,0.0160153724031323
"LRP2BP",2.39544806033806,0.0160153724031323
"SSTR1",-2.84046811273472,0.0160521546235599
"MAPK12",-1.13843478084661,0.0160557501975933
"AKAP13",1.5434601329211,0.0160575384602836
"NPC2",1.02627476124043,0.0160960783843039
"SNORD114-3",-1.02586466990013,0.0161221585081206
"PXDC1",1.00543860670171,0.0161319362801017
"LOC101930373",2.45712079570769,0.0161975433400969
"PLCH1",-1.72782726644675,0.0162204568936427
"PRDM1",1.277295236857,0.0162246188798465
"RASSF9",1.94599616797784,0.016246696855619
"HLA-DOA",1.57131910013103,0.016246696855619
"PQLC3",1.33495435297757,0.0163501726812718
"SLC25A53",1.45154052556745,0.0164122916511824
"GPR137C",-1.51494695600381,0.0165939238439448
"TMEM55A",-1.0066592816595,0.0167476254684155
"WDR54",1.05874789469085,0.0167612747322012
"MSR1",1.38211065693168,0.016767122453124
"KCNJ16",-2.89447880438732,0.0167884678006027
"LRRC46",1.79129876740538,0.0167958058458179
"PLXDC2",1.55360928181564,0.0168363612372201
"APOBEC3G",1.4187522567213,0.0168875733336058
"MERTK",-1.3659831933478,0.0169059369520175
"SPOCK2",-1.33613158748679,0.0169138886178429
"LOC101928000",-1.0329961632079,0.0169659835014817
"PLEKHA7",1.89883090242149,0.016970110883357
"IL18BP",1.42643496214398,0.017011384388476
"OGFRL1",-1.17605675850632,0.0170713415566265
"TPST2",-1.11972675653465,0.0170998830379536
"NR3C2",-1.68137958480217,0.0172138624293998
"NUP58",-1.15140739509093,0.0172500380684229
"RFX2",1.51931145178047,0.0172670458877542
"ARPC1B",1.00857378157633,0.017268630555862
"ERV3-2",1.01121117188192,0.0172806556027305
"CDCA5",1.66143760090775,0.0173474848516838
"LDLRAD4",-1.25064432119632,0.0173611616101154
"RGS9",1.48799292689704,0.0174513514383668
"TMEM176A",1.37664247665969,0.0174513514383668
"XIST",4.03971314271538,0.0174884836573432
"CISH",1.09670954087679,0.0174884836573432
"ARAP2",-1.99993437513689,0.0175629541968882
"GSN",1.00788752425615,0.0175684753886785
"CLEC5A",1.66457650979993,0.0175716534248578
"MIR21",1.74740145894917,0.0176393760609251
"CFAP206",1.97637126508442,0.0176393760609251
"GPR155",-1.38700037824214,0.0176494981119399
"CXCL16",1.77622589674253,0.0176869889001571
"CCDC81",2.0486521021572,0.0177998444334166
"WDR63",2.18523664466396,0.0178135316728337
"MFAP3L",-1.78261836360941,0.0178687966768295
"CEP170P1",1.8677229058952,0.0179079968980417
"NOV",-1.58096482502591,0.0179083164116715
"ZNF474",2.14667859758645,0.0179909252043503
"KAZN",-1.61251660975266,0.0180205863237243
"BLM",1.91921025428796,0.0180280922724301
"FAT3",-1.79384516983196,0.0180701469836538
"MST1",1.1096334942526,0.0181282093518328
"SMIM5",1.52087482463813,0.0183544430756659
"ZNF516",1.12911592490453,0.0184849278123391
"LEF1-AS1",1.17767530959632,0.0185390404476765
"ACTR3B",-1.46272212277621,0.0185425758706744
"ARHGEF6",1.22948242410243,0.018689794466629
"ARHGAP33",-1.44035444986924,0.0186925554794468
"C6orf118",2.11330987770809,0.0187096323237913
"CPLX3",-1.12245819759823,0.0188274846281837
"TLR8",1.30938875624845,0.0189321017757988
"ARMC2",1.75344528821558,0.0190290796127131
"PADI2",-1.78507338524209,0.0190677900308399
"ARMC3",2.96412915129881,0.0190853730393402
"SVIL",1.47058012875056,0.0191637396805849
"NARR",1.17171000091367,0.0192246374384456
"SPATA24",1.19732842337679,0.019252640902433
"HIST1H2AH",1.13402596586101,0.0193071425554825
"PLEKHG4B",1.54864510960453,0.0194206371597907
"CCDC151",1.27245583575582,0.0194533826003825
"CSRP1",-1.42874806316424,0.0194541259414575
"MELTF",-1.11419363148705,0.0194639910114589
"C1orf158",2.68878354033518,0.0195214854553994
"SERPINI2",1.39233044781302,0.0195711728557013
"SLC35E2B",-1.19343475552439,0.0196401869800759
"SORBS2",-1.28610029925287,0.0197243466838601
"LCP1",1.08333590915417,0.0197828960302306
"IQUB",1.53034675673774,0.0197957018191037
"GULP1",-1.67856379490428,0.0198121584375846
"DPEP1",1.25934021170375,0.0198522285269892
"TEKT2",1.46972163583359,0.0199674982923707
"TEKT1",2.59048143538862,0.0200022149365454
"VAT1L",-2.32541783406641,0.0201173804825638
"CNTNAP5",-2.22416960133084,0.0201173804825638
"ENPP5",-1.98959481179474,0.0201206576101723
"HOXA3",2.8587684533668,0.0201788362378821
"SHB",1.04726570268494,0.0202061908657795
"RUNX3",1.47740480901545,0.0202459108680946
"TRIB3",1.33688974796239,0.0204904860666263
"MAP3K8",1.05718248149289,0.0205795212032595
"SLC26A7",1.62727283756529,0.0206203916738786
"OAS2",1.66727039896666,0.0206701749403999
"GRID1",-1.22796002552387,0.0207043960417669
"TSPAN18",2.06533274603675,0.020811206257233
"DDX3Y",-3.25084208745326,0.0208566306872725
"PPP1R1B",-3.38026401203012,0.0209277111435976
"LOC90768",1.1530057553328,0.0209549240164869
"FMN2",-1.05881898721591,0.0210136532534617
"RUNX2",2.06704582183155,0.0210157854979308
"MICB",1.34425890611966,0.0211301516265747
"SPSB4",1.55069831371486,0.0211825599971129
"ECHDC3",1.44241032314089,0.0212051164500115
"PTRF",1.41053139625969,0.0213109845947177
"GMFG",1.05946530809961,0.0213806175531527
"CORO2B",-1.20613750000869,0.0213818327302
"DEPDC1B",1.72951045633715,0.0214872078556626
"AGBL2",1.83795268401565,0.0216107634836972
"CCDC74B",1.65488978088356,0.0216140118015888
"EHF",2.13125374563873,0.0216317703865534
"ZYX",1.29139160248665,0.0216332580781414
"MMP2",1.68905012454391,0.0216517159704782
"ANKRD45",1.47649651070204,0.0216850095820252
"NEBL",-2.15984945529442,0.0216898862297871
"LY75",1.60383152812222,0.0219124133018443
"PLLP",-2.22185231191533,0.0219548282714049
"ZFHX3",1.01733924108105,0.0219548282714049
"CCDC173",1.60865195838823,0.0219884129803967
"DYRK3",1.0775193946307,0.0219988753413054
"CDKN2A",1.75015587774194,0.0220541714902838
"GPR183",1.29485119399973,0.0220595841927539
"LPAR2",1.61944893943464,0.0220851804214237
"TTC29",1.92173332867357,0.0221349689095278
"TCTEX1D1",2.80374010282438,0.0222504972016895
"KLHL4",-1.89993617912749,0.0222890043087081
"ZNF33B",1.08785522097935,0.0223443084820798
"ZDHHC11B",-1.2773014464841,0.0225697001403663
"FBXW9",1.14221853394609,0.0226670356813046
"MASP1",2.27928532768935,0.0226883437031796
"TTC21A",1.32951590151604,0.0227059717771756
"ATP1A2",-1.55955345862584,0.0227806933142794
"SLC22A4",1.24552507319,0.0228616840023555
"VRK2",1.11235536810644,0.0229259436745369
"EDIL3",-1.92274180571814,0.0230335223168816
"PCDH10",-1.94758091504458,0.0230627975804276
"VWA3B",2.581399980533,0.0230776397181612
"DNMT3B",1.08006449824628,0.0230940861450021
"GLDN",-1.85815088992518,0.023181449592052
"ANGPTL1",2.32693759891341,0.023188899265736
"GRHL1",-1.53207861049902,0.0232560754482117
"CCDC18-AS1",1.18790983295509,0.0233507992824445
"FAP",1.78637453674727,0.0234356752103194
"SLC27A6",2.24220288335312,0.0235191685377645
"CXCL3",2.10318030074477,0.0235225185761745
"APOL6",1.16003897836173,0.0235338578101096
"SCAF11",1.01097069650835,0.0237792747889369
"LOC283588",-1.30540939904859,0.0238283264791619
"CTGF",1.05976830837423,0.0239253667412683
"SUSD4",-1.46651549536516,0.0239299450351046
"ADCY8",-1.56397050357897,0.024195896028398
"H2AFY2",1.09565664747685,0.024195896028398
"SORCS3",-1.93084063625951,0.024195896028398
"IFIT2",1.37053811887067,0.0242528330540154
"LGALS1",1.01435495941222,0.0242588833911956
"DEPDC7",1.40236993637606,0.0243043991760095
"HOXB2",2.09728444736528,0.0244076301252822
"SUZ12P1",-1.06454036767732,0.0244337044552606
"CCDC65",1.66213949523873,0.024465699981744
"DNAH12",2.12867016322353,0.0245002944295026
"OSBPL6",-1.34487955635707,0.0245381678803667
"F8",-1.01369470921361,0.0245463778624436
"ZNF423",1.43310133180861,0.0246436705175709
"CDC25C",1.33133320908705,0.0246533345910062
"PRRG4",1.13828541509211,0.0247049500550625
"DOCK11",1.18190624046167,0.0248118419540793
"FGFR3",-2.5584649164887,0.0248366956931404
"DBF4",1.32295371522537,0.024844251250927
"KCNMB1",1.26923279734826,0.0249303439743161
"LTBP2",1.80714280770479,0.0249824052265822
"MYLIP",-1.14375173625155,0.0249824052265822
"TNFSF13",-1.37462211044747,0.0250554921074603
"NCALD",-1.53464216307134,0.0250894792601005
"KIAA1024",-1.09524782142315,0.0251283343172134
"SOX3",1.55892463804398,0.0251653490888541
"FBXL13",1.23760357892984,0.0251976253374711
"C4B_2",1.8972589165092,0.0252599625966345
"CA9",1.51880894584799,0.0254089351743186
"CFAP45",2.28047942020145,0.0254777905272791
"CD69",1.19312381691144,0.0254951919946106
"HPGDS",1.36910361724365,0.0255012460387291
"RNASE1",-1.37633409809422,0.0256147407826619
"HNF4G",1.01029566039592,0.0256277665928043
"SLC4A4",-1.81757927119021,0.0256368535218491
"ERBB4",-2.02059556767404,0.0256438555752033
"OLFML1",2.11206976862064,0.0256797955383851
"CLDN11",-1.73654188230953,0.0257429455409035
"ADCY2",-1.97365375325023,0.0257620932563396
"BICC1",1.5722932688614,0.025764187149026
"CASC1",2.26810468399375,0.0258966737329294
"CYP4F12",1.63796774035857,0.025905824546858
"ANKEF1",1.18126975680348,0.025960905820222
"TRIM56",1.23074410527291,0.0260435812419838
"TES",1.12237561590341,0.026051333613551
"GIMAP8",1.06825653545391,0.026099251089243
"DOCK8",1.63611501027698,0.026307551997652
"LY96",1.64195976023997,0.0263172307584798
"CAPSL",3.00154285111821,0.0265872124008044
"SCG2",-1.69512424842367,0.0267339739229311
"ACACB",-1.22120421930763,0.0268725218081438
"SPAG4",1.41835531582807,0.0269055213577063
"ST6GALNAC2",1.93392883625345,0.0269596365700933
"CCDC170",1.83474776066055,0.0270002308972819
"TRIM25",1.01990863424819,0.0270102210523199
"LOC102724788",-1.78317930711355,0.0270418218449037
"RIBC2",1.7357400455282,0.0270868988357629
"SERPINA1",1.65318587104569,0.0272120563457133
"LRP1B",-1.74066177348817,0.02734255159752
"SIX1",2.29005801135634,0.0273699164232094
"SPAG17",2.20972454869703,0.0275937727463403
"SLC6A9",1.51648539129921,0.0276767816468415
"RNF165",-1.64926873004787,0.0276767816468415
"FCGR3B",1.89944180997995,0.0276776010698838
"AK7",2.0158735175282,0.0277145251759235
"CHST6",1.78647759353005,0.027755582819701
"C11orf88",2.45483327156121,0.0278219586774637
"DAW1",2.77086830812281,0.0279300670091257
"KRT17",-1.09655015457633,0.028021460190787
"MTTP",1.50493427694931,0.02812039301601
"LOC101928882",2.16516368462235,0.0281416555513762
"TTC28-AS1",1.03075480312748,0.0281827962218166
"ITGB2",1.39771695462952,0.0282293642655896
"AMER2",-1.39357362280527,0.0283782766239162
"GPR82",1.18829129882176,0.0284566432128487
"MYO18A",-1.03151884538639,0.0285103580998698
"SUCLG2",1.05953447118514,0.028597084902749
"BCL11B",-1.35267058942584,0.0286153382382466
"SLC16A10",1.56234061421249,0.0286477185666596
"IL1R2",1.43978631273872,0.028660561806462
"NRCAM",-1.20883807596424,0.0287227644808656
"GDPD2",1.39662947684227,0.0287395116754682
"SYNC",1.81194966496798,0.0287641801205017
"CYP3A5",1.20283246295148,0.0288695229205852
"LINC01279",1.96595043748126,0.0289213125932456
"MDGA1",-1.01935762586476,0.0289410282341325
"TDRD6",-1.18141952893518,0.0290121032679048
"CCM2L",-1.10224293928534,0.0290380338040514
"HMGA2",1.80958063248343,0.0291570194314386
"CD36",2.46450021245844,0.0293099178188734
"IFI16",1.42371346770275,0.0293312286606517
"PPBP",1.5676577694263,0.0293884246442836
"MPEG1",1.39750964312353,0.0294440473579043
"ADAMTS2",1.75519718190177,0.0294903154453378
"AKR1C1",-1.88330791287009,0.0294903154453378
"ARMC4",2.01049507383247,0.0295021408648971
"KCNJ2",-1.29423710797035,0.0295083148281736
"MYBL2",1.28636792344115,0.0295407913334605
"C15orf52",1.14623668065969,0.0295610698901987
"SOSTDC1",-1.54530110624931,0.0295610698901987
"MYO16",-1.63010873314044,0.0296815006545172
"C1orf61",-1.57522790612479,0.0298706949071752
"FBN3",1.16989474299921,0.0299356008284176
"CNR1",-2.24640210593899,0.0299586775456297
"DNAAF3",1.84865014561926,0.0299586775456297
"TMEM71",1.14701454632636,0.0299818260387184
"KANSL1-AS1",-1.16620724278074,0.0300234354190629
"ZC2HC1C",1.73544112574234,0.0300459803268238
"CCDC40",1.81985506308126,0.0302376860776898
"GAP43",-1.73669579253268,0.0303194810630028
"LOC388780",1.53747923482123,0.0303194810630028
"LCAT",1.55667395192629,0.0304224839772337
"PTGS2",-1.96241198275615,0.0304838136728341
"ZNF124",1.21726420642425,0.0305795706790994
"KLHDC8A",1.62893440012419,0.0306430380144464
"BMP5",2.16938172921091,0.0307553513961476
"LGALS3",1.33419459103858,0.03083424202804
"PURG",-1.10183766513952,0.0310908542726004
"SLAMF8",1.14052075326029,0.0310981830642212
"SCRN1",-1.00343664128371,0.0311443422188
"LMO3",-2.18351403961566,0.0314186794822976
"SAMSN1",1.49046694332372,0.0315995617894017
"KLHL26",-1.0773570237288,0.0316284735426609
"WDFY3-AS2",-1.1111388814816,0.0317689657496721
"ZNF185",1.47435437285574,0.0318501391008515
"CXCL6",2.00515939032728,0.0319232494650556
"FRZB",1.66173957000157,0.0321687010298937
"ZMYND10",1.92492359870395,0.0322417913227886
"EFHC2",2.495288549752,0.0323358897515628
"NXPH1",-2.56518959854872,0.0323428828516874
"SOD3",1.28334296757949,0.0324143139390103
"KCNMB2",-1.40283615266141,0.0324642630736373
"CRACR2A",1.28999724437718,0.0325272710899339
"TBX1",1.36995261576278,0.0325372827166799
"UBALD1",-1.02595814086713,0.0325842333448433
"TTC12",1.47054123373991,0.0326745061128121
"AKAP14",2.22747747681091,0.0327281223386734
"MAEL",-1.41665774002452,0.0330433406537285
"NDUFC2-KCTD14",1.28866490794266,0.0330747715396224
"NEUROD1",-2.95070721089231,0.0331141740217747
"CCDC8",1.22303063703399,0.0332319394750678
"ST6GALNAC5",-2.19657216341742,0.0332535854043621
"TREM1",1.55196010212071,0.0332535854043621
"TBC1D8",-1.2411911152551,0.033253692482306
"ZNF493",-1.09980158818515,0.0333309278428623
"FAR2",-1.44227041480585,0.0335015826401521
"STK17A",1.24960597040591,0.0336420946267911
"GPR85",-1.64478424562097,0.0338376027710781
"CAV2",1.40016951654023,0.0339495448979341
"CXCL5",2.66418105434543,0.0339495448979341
"SCG3",-1.59537606975556,0.033997163344363
"CCDC96",1.76586047174609,0.0340176131672664
"FSIP1",1.21501775038915,0.0340968290640125
"COL21A1",1.64911284772235,0.0341360157289847
"C11orf63",1.81032676739211,0.0342407391071704
"ST3GAL5",-1.04978745022801,0.0342846273732016
"OSBPL10",-1.3891583849739,0.0343522613014356
"TET1",1.58417517440796,0.0344059874236005
"EGR3",-1.552618304924,0.03446951959841
"HR",-1.20360617173761,0.0344752402435426
"KRBOX1",1.51425997944799,0.0346229094363553
"GJA1",-1.2559747483837,0.034635070681873
"TLR5",1.05518452944227,0.0346516376051853
"MVP",1.23362687918784,0.034745063158092
"PLK2",-1.30262147062472,0.0348836695040111
"EFCAB12",1.55634934960355,0.0348985582872263
"TM6SF1",-1.12846363360796,0.0349300007676768
"PDK1",1.12176968351479,0.0349551398034522
"TSPAN2",1.61718522324076,0.0350777586414759
"GALNT14",-1.4257540476073,0.0350777586414759
"LOC100506725",-1.48694215281657,0.0351191570851647
"SFRP2",2.56261554712676,0.0351592690904748
"ARHGEF37",-1.07154768898409,0.0351776156251727
"PDLIM3",1.9613369767543,0.0352409841340504
"NCF2",1.28210983871538,0.0353119482925503
"SCN3A",-2.12614959299409,0.0354191145255128
"PRKCA",-1.09486376204793,0.0354965549539671
"PASK",1.14330252234188,0.0356639974475947
"CDCP1",1.01024342866371,0.0357177497298896
"ADAMTS18",-1.95735154547495,0.0357653240894392
"LEF1",1.31286169677935,0.0359024013748343
"CLEC7A",1.25231232936147,0.0359145917388709
"VASH2",1.89306831030657,0.0359207369087811
"CD74",1.420624774323,0.0361176498141362
"PSPH",1.66832074357159,0.0363222210335446
"COL23A1",-1.55883446766647,0.0363434247794397
"LOC728485",-1.03059242401059,0.0363434247794397
